seed,scenario_family,decision_date,budget,policy_kind,latency_days,policy_value,fresh_policy_value,stale_regret,relative_loss,target_overlap,missed_at_risk,window_miss_rate,selected_customers,partial_reopt_policy_value,partial_reopt_stale_regret,partial_reopt_regret_recovery_ratio,partial_reopt_full_refresh_value_ratio,partial_reopt_optimization_call_ratio
151,seasonal-shift,2012-07-18,7550000,weaker-but-fresh,0,4621237.253751,4705612.596169,84375.342418,0.017931,0.701916,0.295736,0.0,1173,,,,,
151,seasonal-shift,2012-07-18,2760000,base-stale,7,1886777.108733,1905366.760524,18589.651791,0.009756,0.899606,0.090667,0.0,502,1889542.944476,15823.816048,0.148784,0.991695,0.0327
151,seasonal-shift,2012-07-18,5480000,base-stale,7,3495935.559535,3518405.433262,22469.873727,0.006386,0.888889,0.11405,0.0,960,3508250.077512,10155.35575,0.548046,0.997114,0.0327
151,seasonal-shift,2012-07-18,7550000,base-stale,7,4674573.738288,4705612.596169,31038.857881,0.006596,0.895019,0.104539,0.0,1288,4693341.594304,12271.001865,0.604657,0.997392,0.0327
151,seasonal-shift,2012-07-18,2760000,full-refresh,0,1905366.760524,1905366.760524,0.0,0.0,1.0,0.0,0.0,508,1905366.760524,0.0,1.0,1.0,1.0
151,seasonal-shift,2012-07-18,5480000,full-refresh,0,3518405.433262,3518405.433262,0.0,0.0,1.0,0.0,0.0,972,3518405.433262,0.0,1.0,1.0,1.0
151,seasonal-shift,2012-07-18,7550000,full-refresh,0,4705612.596169,4705612.596169,0.0,0.0,1.0,0.0,0.0,1305,4705612.596169,0.0,1.0,1.0,1.0
151,complaint-heavy,2012-07-25,2760000,base-stale,0,1834409.53904,1834409.53904,0.0,0.0,1.0,0.0,0.0,482,1834409.53904,0.0,0.0,1.0,0.0
151,complaint-heavy,2012-07-25,5480000,base-stale,0,3426131.196946,3426131.196946,0.0,0.0,1.0,0.0,0.0,920,3426131.196946,0.0,0.0,1.0,0.0
151,complaint-heavy,2012-07-25,7550000,base-stale,0,4597302.14772,4597302.14772,0.0,0.0,1.0,0.0,0.0,1230,4597302.14772,0.0,0.0,1.0,0.0
151,complaint-heavy,2012-07-25,2760000,base-stale,1,1815016.727179,1834409.53904,19392.811861,0.010572,0.923237,0.083333,0.0,477,1823581.400367,10828.138673,0.441642,0.994097,0.0309
151,complaint-heavy,2012-07-25,5480000,base-stale,1,3405729.555698,3426131.196946,20401.641248,0.005955,0.925,0.084175,0.0,914,3417064.642346,9066.5546,0.555597,0.997354,0.0309
151,complaint-heavy,2012-07-25,7550000,base-stale,1,4571568.891363,4597302.14772,25733.256357,0.005597,0.925203,0.090387,0.0,1216,4589399.552562,7902.595158,0.692903,0.998281,0.0309
151,complaint-heavy,2012-07-25,2760000,base-stale,3,1804496.099824,1834409.53904,29913.439216,0.016307,0.89834,0.104167,0.0,472,1820199.257412,14210.281628,0.524953,0.992253,0.0321
151,complaint-heavy,2012-07-25,2760000,stronger-but-stale,3,1810813.378247,1834409.53904,23596.160793,0.012863,0.80083,0.195312,0.0,477,,,,,
151,complaint-heavy,2012-07-25,2760000,weaker-but-fresh,0,1799279.807838,1834409.53904,35129.731202,0.01915,0.595436,0.455729,0.0,432,,,,,
151,complaint-heavy,2012-07-25,5480000,base-stale,3,3401002.779336,3426131.196946,25128.41761,0.007334,0.909783,0.092593,0.0,912,3417543.885777,8587.311169,0.658263,0.997494,0.0321
151,complaint-heavy,2012-07-25,5480000,stronger-but-stale,3,3398427.084823,3426131.196946,27704.112123,0.008086,0.801087,0.186869,0.0,908,,,,,
151,complaint-heavy,2012-07-25,5480000,weaker-but-fresh,0,3377104.842782,3426131.196946,49026.354164,0.01431,0.661957,0.343434,0.0,847,,,,,
151,complaint-heavy,2012-07-25,7550000,base-stale,3,4570321.599434,4597302.14772,26980.548286,0.005869,0.918699,0.097561,0.0,1216,4585543.982553,11758.165167,0.564198,0.997442,0.0321
151,complaint-heavy,2012-07-25,7550000,stronger-but-stale,3,4574861.282393,4597302.14772,22440.865327,0.004881,0.838211,0.15495,0.0,1222,,,,,
151,complaint-heavy,2012-07-25,7550000,weaker-but-fresh,0,4552998.024337,4597302.14772,44304.123383,0.009637,0.733333,0.271162,0.0,1157,,,,,
151,complaint-heavy,2012-07-25,2760000,base-stale,7,1810899.796072,1834409.53904,23509.742968,0.012816,0.885892,0.122396,0.0,473,1818880.463062,15529.075978,0.339462,0.991535,0.0347
151,complaint-heavy,2012-07-25,5480000,base-stale,7,3395470.633263,3426131.196946,30660.563683,0.008949,0.883696,0.117845,0.0,911,3413023.527926,13107.66902,0.572491,0.996174,0.0347
151,complaint-heavy,2012-07-25,7550000,base-stale,7,4565888.520315,4597302.14772,31413.627405,0.006833,0.895935,0.109039,0.0,1218,4588473.404327,8828.743393,0.718952,0.99808,0.0347
151,complaint-heavy,2012-07-25,2760000,full-refresh,0,1834409.53904,1834409.53904,0.0,0.0,1.0,0.0,0.0,482,1834409.53904,0.0,1.0,1.0,1.0
151,complaint-heavy,2012-07-25,5480000,full-refresh,0,3426131.196946,3426131.196946,0.0,0.0,1.0,0.0,0.0,920,3426131.196946,0.0,1.0,1.0,1.0
151,complaint-heavy,2012-07-25,7550000,full-refresh,0,4597302.14772,4597302.14772,0.0,0.0,1.0,0.0,0.0,1230,4597302.14772,0.0,1.0,1.0,1.0
151,promotion-heavy,2012-07-25,2760000,base-stale,0,2046197.576238,2046197.576238,0.0,0.0,1.0,0.0,0.0,544,2046197.576238,0.0,0.0,1.0,0.0
151,promotion-heavy,2012-07-25,5480000,base-stale,0,3696614.480864,3696614.480864,0.0,0.0,1.0,0.0,0.0,1051,3696614.480864,0.0,0.0,1.0,0.0
151,promotion-heavy,2012-07-25,7550000,base-stale,0,4902887.178701,4902887.178701,0.0,0.0,1.0,0.0,0.0,1421,4902887.178701,0.0,0.0,1.0,0.0
151,promotion-heavy,2012-07-25,2760000,base-stale,1,2016384.414146,2046197.576238,29813.162092,0.01457,0.926471,0.073892,0.001852,540,2019225.374465,26972.201773,0.095292,0.986818,0.0304
151,promotion-heavy,2012-07-25,5480000,base-stale,1,3667289.01324,3696614.480864,29325.467624,0.007933,0.922931,0.085044,0.000954,1048,3685334.321739,11280.159125,0.615346,0.996949,0.0304
151,promotion-heavy,2012-07-25,7550000,base-stale,1,4866866.149361,4902887.178701,36021.02934,0.007347,0.921886,0.079518,0.000711,1407,4889163.632444,13723.546257,0.619013,0.997201,0.0304
151,promotion-heavy,2012-07-25,2760000,base-stale,3,2013870.874086,2046197.576238,32326.702152,0.015798,0.909926,0.086207,0.001862,537,2024331.437136,21866.139102,0.323589,0.989314,0.032
151,promotion-heavy,2012-07-25,2760000,stronger-but-stale,3,1986912.043419,2046197.576238,59285.532819,0.028974,0.795956,0.192118,0.001848,541,,,,,
151,promotion-heavy,2012-07-25,2760000,weaker-but-fresh,0,1978160.782138,2046197.576238,68036.7941,0.03325,0.568015,0.492611,0.0,453,,,,,
151,promotion-heavy,2012-07-25,5480000,base-stale,3,3663433.899117,3696614.480864,33180.581747,0.008976,0.912464,0.093842,0.000954,1048,3682843.404834,13771.07603,0.584966,0.996275,0.032
151,promotion-heavy,2012-07-25,5480000,stronger-but-stale,3,3653569.122035,3696614.480864,43045.358829,0.011645,0.81922,0.174487,0.00095,1053,,,,,
151,promotion-heavy,2012-07-25,5480000,weaker-but-fresh,0,3610993.759958,3696614.480864,85620.720906,0.023162,0.627973,0.404692,0.0,904,,,,,
151,promotion-heavy,2012-07-25,7550000,base-stale,3,4864582.275775,4902887.178701,38304.902926,0.007813,0.91133,0.087952,0.000711,1406,4885042.295218,17844.883483,0.534136,0.99636,0.032
151,promotion-heavy,2012-07-25,7550000,stronger-but-stale,3,4853531.926421,4902887.178701,49355.25228,0.010067,0.840957,0.155422,0.000708,1412,,,,,
151,promotion-heavy,2012-07-25,7550000,weaker-but-fresh,0,4827265.644485,4902887.178701,75621.534216,0.015424,0.691766,0.338554,0.0,1255,,,,,
151,promotion-heavy,2012-07-25,2760000,base-stale,7,2002417.271837,2046197.576238,43780.304401,0.021396,0.887868,0.105911,0.001862,537,2017605.007511,28592.568727,0.346908,0.986026,0.0351
151,promotion-heavy,2012-07-25,5480000,base-stale,7,3650428.316762,3696614.480864,46186.164102,0.012494,0.892483,0.108504,0.00096,1042,3671184.1416,25430.339264,0.449395,0.993121,0.0351
151,promotion-heavy,2012-07-25,7550000,base-stale,7,4855933.207767,4902887.178701,46953.970934,0.009577,0.890922,0.103614,0.000713,1403,4878036.234882,24850.943819,0.470738,0.994931,0.0351
151,promotion-heavy,2012-07-25,2760000,full-refresh,0,2046197.576238,2046197.576238,0.0,0.0,1.0,0.0,0.0,544,2046197.576238,0.0,1.0,1.0,1.0
151,promotion-heavy,2012-07-25,5480000,full-refresh,0,3696614.480864,3696614.480864,0.0,0.0,1.0,0.0,0.0,1051,3696614.480864,0.0,1.0,1.0,1.0
151,promotion-heavy,2012-07-25,7550000,full-refresh,0,4902887.178701,4902887.178701,0.0,0.0,1.0,0.0,0.0,1421,4902887.178701,0.0,1.0,1.0,1.0
151,dormancy-heavy,2012-07-25,2760000,base-stale,0,1799665.73116,1799665.73116,0.0,0.0,1.0,0.0,0.0,472,1799665.73116,0.0,0.0,1.0,0.0
151,dormancy-heavy,2012-07-25,5480000,base-stale,0,3372935.236773,3372935.236773,0.0,0.0,1.0,0.0,0.0,899,3372935.236773,0.0,0.0,1.0,0.0
151,dormancy-heavy,2012-07-25,7550000,base-stale,0,4538845.405304,4538845.405304,0.0,0.0,1.0,0.0,0.0,1205,4538845.405304,0.0,0.0,1.0,0.0
151,dormancy-heavy,2012-07-25,2760000,base-stale,1,1785520.677739,1799665.73116,14145.053421,0.00786,0.915254,0.095491,0.0,471,1789181.749751,10483.981409,0.258823,0.994174,0.0119
151,dormancy-heavy,2012-07-25,5480000,base-stale,1,3360859.120958,3372935.236773,12076.115815,0.00358,0.917686,0.086587,0.0,891,3373768.001401,-832.764628,1.06896,1.000247,0.0119
151,dormancy-heavy,2012-07-25,7550000,base-stale,1,4528634.039805,4538845.405304,10211.365499,0.00225,0.910373,0.096491,0.0,1198,4540444.157775,-1598.752471,1.156566,1.000352,0.0119
151,dormancy-heavy,2012-07-25,2760000,base-stale,3,1782932.244182,1799665.73116,16733.486978,0.009298,0.896186,0.106101,0.0,470,1787078.185078,12587.546082,0.247763,0.993006,0.0146
151,dormancy-heavy,2012-07-25,2760000,stronger-but-stale,3,1782144.121971,1799665.73116,17521.609189,0.009736,0.792373,0.212202,0.0,469,,,,,
151,dormancy-heavy,2012-07-25,2760000,weaker-but-fresh,0,1761959.188248,1799665.73116,37706.542912,0.020952,0.569915,0.474801,0.0,422,,,,,
151,dormancy-heavy,2012-07-25,5480000,base-stale,3,3361428.803091,3372935.236773,11506.433682,0.003411,0.906563,0.093379,0.0,891,3372743.239307,191.997466,0.983314,0.999943,0.0146
151,dormancy-heavy,2012-07-25,5480000,stronger-but-stale,3,3350865.091025,3372935.236773,22070.145748,0.006543,0.799778,0.193548,0.0,888,,,,,
151,dormancy-heavy,2012-07-25,5480000,weaker-but-fresh,0,3321651.079039,3372935.236773,51284.157734,0.015205,0.641824,0.385399,0.0,827,,,,,
151,dormancy-heavy,2012-07-25,7550000,base-stale,3,4530019.699363,4538845.405304,8825.705941,0.001944,0.907054,0.097953,0.0,1201,4540280.274042,-1434.868738,1.162578,1.000316,0.0146
151,dormancy-heavy,2012-07-25,7550000,stronger-but-stale,3,4523140.374035,4538845.405304,15705.031269,0.00346,0.820747,0.150585,0.0,1202,,,,,
151,dormancy-heavy,2012-07-25,7550000,weaker-but-fresh,0,4484052.813975,4538845.405304,54792.591329,0.012072,0.707884,0.295322,0.0,1133,,,,,
151,dormancy-heavy,2012-07-25,2760000,base-stale,7,1786593.205047,1799665.73116,13072.526113,0.007264,0.875,0.132626,0.0,467,1788561.791798,11103.939362,0.15059,0.99383,0.0195
151,dormancy-heavy,2012-07-25,5480000,base-stale,7,3354100.340025,3372935.236773,18834.896748,0.005584,0.873192,0.127334,0.0,887,3363514.796976,9420.439797,0.499841,0.997207,0.0195
151,dormancy-heavy,2012-07-25,7550000,base-stale,7,4524897.351731,4538845.405304,13948.053573,0.003073,0.886307,0.118421,0.0,1199,4534505.851315,4339.553989,0.688877,0.999044,0.0195
151,dormancy-heavy,2012-07-25,2760000,full-refresh,0,1799665.73116,1799665.73116,0.0,0.0,1.0,0.0,0.0,472,1799665.73116,0.0,1.0,1.0,1.0
151,dormancy-heavy,2012-07-25,5480000,full-refresh,0,3372935.236773,3372935.236773,0.0,0.0,1.0,0.0,0.0,899,3372935.236773,0.0,1.0,1.0,1.0
151,dormancy-heavy,2012-07-25,7550000,full-refresh,0,4538845.405304,4538845.405304,0.0,0.0,1.0,0.0,0.0,1205,4538845.405304,0.0,1.0,1.0,1.0
151,seasonal-shift,2012-07-25,2760000,base-stale,0,1928082.31319,1928082.31319,0.0,0.0,1.0,0.0,0.0,505,1928082.31319,0.0,0.0,1.0,0.0
151,seasonal-shift,2012-07-25,5480000,base-stale,0,3542397.502555,3542397.502555,0.0,0.0,1.0,0.0,0.0,968,3542397.502555,0.0,0.0,1.0,0.0
151,seasonal-shift,2012-07-25,7550000,base-stale,0,4723177.556731,4723177.556731,0.0,0.0,1.0,0.0,0.0,1287,4723177.556731,0.0,0.0,1.0,0.0
151,seasonal-shift,2012-07-25,2760000,base-stale,1,1905622.838656,1928082.31319,22459.474534,0.011649,0.928713,0.069519,0.0,498,1915865.424614,12216.888576,0.456047,0.993664,0.0307
151,seasonal-shift,2012-07-25,5480000,base-stale,1,3518691.955126,3542397.502555,23705.547429,0.006692,0.927686,0.078431,0.0,961,3532486.893943,9910.608612,0.581929,0.997202,0.0307
151,seasonal-shift,2012-07-25,7550000,base-stale,1,4697179.583652,4723177.556731,25997.973079,0.005504,0.923854,0.084022,0.0,1279,4720532.904971,2644.65176,0.898275,0.99944,0.0307
151,seasonal-shift,2012-07-25,2760000,base-stale,3,1901307.2389,1928082.31319,26775.07429,0.013887,0.910891,0.082888,0.0,497,1911896.307243,16186.005947,0.395482,0.991605,0.0321
151,seasonal-shift,2012-07-25,2760000,stronger-but-stale,3,1889185.829924,1928082.31319,38896.483266,0.020174,0.792079,0.187166,0.0,496,,,,,
151,seasonal-shift,2012-07-25,2760000,weaker-but-fresh,0,1877966.55308,1928082.31319,50115.76011,0.025993,0.586139,0.459893,0.0,440,,,,,
151,seasonal-shift,2012-07-25,5480000,base-stale,3,3517555.993948,3542397.502555,24841.508607,0.007013,0.915289,0.089869,0.0,960,3533658.97113,8738.531425,0.648229,0.997533,0.0321
151,seasonal-shift,2012-07-25,5480000,stronger-but-stale,3,3518283.627636,3542397.502555,24113.874919,0.006807,0.816116,0.183007,0.0,959,,,,,
151,seasonal-shift,2012-07-25,5480000,weaker-but-fresh,0,3467843.054329,3542397.502555,74554.448226,0.021046,0.645661,0.372549,0.0,859,,,,,
151,seasonal-shift,2012-07-25,7550000,base-stale,3,4693274.664169,4723177.556731,29902.892562,0.006331,0.916861,0.089532,0.0,1278,4715295.218287,7882.338444,0.736402,0.998331,0.0321
151,seasonal-shift,2012-07-25,7550000,stronger-but-stale,3,4695639.043972,4723177.556731,27538.512759,0.005831,0.836053,0.162534,0.0,1287,,,,,
151,seasonal-shift,2012-07-25,7550000,weaker-but-fresh,0,4666466.168369,4723177.556731,56711.388362,0.012007,0.721834,0.296143,0.0,1186,,,,,
151,seasonal-shift,2012-07-25,2760000,base-stale,7,1896532.001454,1928082.31319,31550.311736,0.016364,0.885149,0.101604,0.0,494,1911193.658921,16888.654269,0.464707,0.991241,0.0347
151,seasonal-shift,2012-07-25,5480000,base-stale,7,3505601.787979,3542397.502555,36795.714576,0.010387,0.887397,0.120915,0.0,953,3531181.996553,11215.506002,0.695195,0.996834,0.0347
151,seasonal-shift,2012-07-25,7550000,base-stale,7,4686577.498331,4723177.556731,36600.0584,0.007749,0.891997,0.104683,0.0,1276,4714299.067438,8878.489293,0.757419,0.99812,0.0347
151,seasonal-shift,2012-07-25,2760000,full-refresh,0,1928082.31319,1928082.31319,0.0,0.0,1.0,0.0,0.0,505,1928082.31319,0.0,1.0,1.0,1.0
151,seasonal-shift,2012-07-25,5480000,full-refresh,0,3542397.502555,3542397.502555,0.0,0.0,1.0,0.0,0.0,968,3542397.502555,0.0,1.0,1.0,1.0
151,seasonal-shift,2012-07-25,7550000,full-refresh,0,4723177.556731,4723177.556731,0.0,0.0,1.0,0.0,0.0,1287,4723177.556731,0.0,1.0,1.0,1.0
151,complaint-heavy,2012-08-01,2760000,base-stale,0,1821237.596735,1821237.596735,0.0,0.0,1.0,0.0,0.0,478,1821237.596735,0.0,0.0,1.0,0.0
151,complaint-heavy,2012-08-01,5480000,base-stale,0,3423116.399558,3423116.399558,0.0,0.0,1.0,0.0,0.0,918,3423116.399558,0.0,0.0,1.0,0.0
151,complaint-heavy,2012-08-01,7550000,base-stale,0,4610188.92764,4610188.92764,0.0,0.0,1.0,0.0,0.0,1240,4610188.92764,0.0,0.0,1.0,0.0
151,complaint-heavy,2012-08-01,2760000,base-stale,1,1818767.922368,1821237.596735,2469.674367,0.001356,0.916318,0.086486,0.0,477,1828037.692345,-6800.09561,3.753438,1.003734,0.0307
151,complaint-heavy,2012-08-01,5480000,base-stale,1,3394807.788873,3423116.399558,28308.610685,0.00827,0.921569,0.094991,0.0,902,3413247.36857,9869.030988,0.651377,0.997117,0.0307
151,complaint-heavy,2012-08-01,7550000,base-stale,1,4574412.456708,4610188.92764,35776.470932,0.00776,0.927419,0.077574,0.0,1226,4589753.860125,20435.067515,0.428813,0.995567,0.0307
151,complaint-heavy,2012-08-01,2760000,base-stale,3,1812046.045341,1821237.596735,9191.551394,0.005047,0.90795,0.083784,0.0,476,1821988.732701,-751.135966,1.08172,1.000412,0.0321
151,complaint-heavy,2012-08-01,2760000,stronger-but-stale,3,1814415.785806,1821237.596735,6821.810929,0.003746,0.790795,0.194595,0.0,475,,,,,
151,complaint-heavy,2012-08-01,2760000,weaker-but-fresh,0,1798905.558441,1821237.596735,22332.038294,0.012262,0.579498,0.481081,0.0,423,,,,,
151,complaint-heavy,2012-08-01,5480000,base-stale,3,3393670.49481,3423116.399558,29445.904748,0.008602,0.909586,0.1019,0.0,903,3411959.840528,11156.55903,0.621117,0.996741,0.0321
151,complaint-heavy,2012-08-01,5480000,stronger-but-stale,3,3395591.351365,3423116.399558,27525.048193,0.008041,0.800654,0.16753,0.0,910,,,,,
151,complaint-heavy,2012-08-01,5480000,weaker-but-fresh,0,3380939.384324,3423116.399558,42177.015234,0.012321,0.656863,0.369603,0.0,840,,,,,
151,complaint-heavy,2012-08-01,7550000,base-stale,3,4574743.050116,4610188.92764,35445.877524,0.007689,0.917742,0.083216,0.0,1228,4590785.623689,19403.303951,0.452593,0.995791,0.0321
151,complaint-heavy,2012-08-01,7550000,stronger-but-stale,3,4572096.927063,4610188.92764,38092.000577,0.008263,0.832258,0.156559,0.0,1220,,,,,
151,complaint-heavy,2012-08-01,7550000,weaker-but-fresh,0,4553955.830267,4610188.92764,56233.097373,0.012198,0.712097,0.286319,0.0,1152,,,,,
151,complaint-heavy,2012-08-01,2760000,base-stale,7,1809553.989115,1821237.596735,11683.60762,0.006415,0.889121,0.1,0.0,476,1822731.492274,-1493.895539,1.127863,1.00082,0.0341
151,complaint-heavy,2012-08-01,5480000,base-stale,7,3394109.849256,3423116.399558,29006.550302,0.008474,0.892157,0.110535,0.0,904,3407381.378823,15735.020735,0.457536,0.995403,0.0341
151,complaint-heavy,2012-08-01,7550000,base-stale,7,4576901.947344,4610188.92764,33286.980296,0.00722,0.9,0.111425,0.0,1229,4593381.80858,16807.11906,0.495084,0.996354,0.0341
151,complaint-heavy,2012-08-01,2760000,full-refresh,0,1821237.596735,1821237.596735,0.0,0.0,1.0,0.0,0.0,478,1821237.596735,0.0,1.0,1.0,1.0
151,complaint-heavy,2012-08-01,5480000,full-refresh,0,3423116.399558,3423116.399558,0.0,0.0,1.0,0.0,0.0,918,3423116.399558,0.0,1.0,1.0,1.0
151,complaint-heavy,2012-08-01,7550000,full-refresh,0,4610188.92764,4610188.92764,0.0,0.0,1.0,0.0,0.0,1240,4610188.92764,0.0,1.0,1.0,1.0
151,promotion-heavy,2012-08-01,2760000,base-stale,0,2016236.218221,2016236.218221,0.0,0.0,1.0,0.0,0.0,531,2016236.218221,0.0,0.0,1.0,0.0
151,promotion-heavy,2012-08-01,5480000,base-stale,0,3693771.38401,3693771.38401,0.0,0.0,1.0,0.0,0.0,1050,3693771.38401,0.0,0.0,1.0,0.0
151,promotion-heavy,2012-08-01,7550000,base-stale,0,4927607.831771,4927607.831771,0.0,0.0,1.0,0.0,0.0,1427,4927607.831771,0.0,0.0,1.0,0.0
151,promotion-heavy,2012-08-01,2760000,base-stale,1,1988070.278804,2016236.218221,28165.939417,0.01397,0.911488,0.080808,0.0,521,1998289.410174,17946.808047,0.362819,0.991099,0.0302
151,promotion-heavy,2012-08-01,5480000,base-stale,1,3654525.474373,3693771.38401,39245.909637,0.010625,0.928571,0.068249,0.0,1036,3669882.457126,23888.926884,0.391301,0.993533,0.0302
151,promotion-heavy,2012-08-01,7550000,base-stale,1,4875886.834797,4927607.831771,51720.996974,0.010496,0.927821,0.065947,0.0,1402,4893441.744378,34166.087393,0.339416,0.993066,0.0302
151,promotion-heavy,2012-08-01,2760000,base-stale,3,1982005.106077,2016236.218221,34231.112144,0.016978,0.890772,0.098485,0.0,520,1994045.791024,22190.427197,0.351747,0.988994,0.0317
151,promotion-heavy,2012-08-01,2760000,stronger-but-stale,3,1985408.342301,2016236.218221,30827.87592,0.01529,0.789077,0.20202,0.0,516,,,,,
151,promotion-heavy,2012-08-01,2760000,weaker-but-fresh,0,1954309.057686,2016236.218221,61927.160535,0.030714,0.546139,0.525253,0.0,435,,,,,
151,promotion-heavy,2012-08-01,5480000,base-stale,3,3648983.00712,3693771.38401,44788.37689,0.012125,0.915238,0.080119,0.0,1033,3667504.415585,26266.968425,0.413532,0.992889,0.0317
151,promotion-heavy,2012-08-01,5480000,stronger-but-stale,3,3660138.865695,3693771.38401,33632.518315,0.009105,0.817143,0.155786,0.0,1034,,,,,
151,promotion-heavy,2012-08-01,5480000,weaker-but-fresh,0,3600114.845939,3693771.38401,93656.538071,0.025355,0.612381,0.419881,0.0,891,,,,,
151,promotion-heavy,2012-08-01,7550000,base-stale,3,4870043.788911,4927607.831771,57564.04286,0.011682,0.918711,0.070743,0.0,1401,4887909.312767,39698.519004,0.310359,0.991944,0.0317
151,promotion-heavy,2012-08-01,7550000,stronger-but-stale,3,4859559.093471,4927607.831771,68048.7383,0.01381,0.83602,0.135492,0.0,1397,,,,,
151,promotion-heavy,2012-08-01,7550000,weaker-but-fresh,0,4836326.615533,4927607.831771,91281.216238,0.018524,0.680448,0.359712,0.0,1246,,,,,
151,promotion-heavy,2012-08-01,2760000,base-stale,7,1975460.149296,2016236.218221,40776.068925,0.020224,0.87194,0.111111,0.0,520,1987643.989273,28592.228948,0.298799,0.985819,0.0336
151,promotion-heavy,2012-08-01,5480000,base-stale,7,3650074.987126,3693771.38401,43696.396884,0.01183,0.902857,0.08457,0.0,1037,3667157.073327,26614.310683,0.390927,0.992795,0.0336
151,promotion-heavy,2012-08-01,7550000,base-stale,7,4873805.144859,4927607.831771,53802.686912,0.010919,0.900491,0.092326,0.0,1403,4892956.519198,34651.312573,0.355956,0.992968,0.0336
151,promotion-heavy,2012-08-01,2760000,full-refresh,0,2016236.218221,2016236.218221,0.0,0.0,1.0,0.0,0.0,531,2016236.218221,0.0,1.0,1.0,1.0
151,promotion-heavy,2012-08-01,5480000,full-refresh,0,3693771.38401,3693771.38401,0.0,0.0,1.0,0.0,0.0,1050,3693771.38401,0.0,1.0,1.0,1.0
151,promotion-heavy,2012-08-01,7550000,full-refresh,0,4927607.831771,4927607.831771,0.0,0.0,1.0,0.0,0.0,1427,4927607.831771,0.0,1.0,1.0,1.0
151,dormancy-heavy,2012-08-01,2760000,base-stale,0,1790681.641617,1790681.641617,0.0,0.0,1.0,0.0,0.0,469,1790681.641617,0.0,0.0,1.0,0.0
151,dormancy-heavy,2012-08-01,5480000,base-stale,0,3371490.452396,3371490.452396,0.0,0.0,1.0,0.0,0.0,900,3371490.452396,0.0,0.0,1.0,0.0
151,dormancy-heavy,2012-08-01,7550000,base-stale,0,4546254.048299,4546254.048299,0.0,0.0,1.0,0.0,0.0,1214,4546254.048299,0.0,0.0,1.0,0.0
151,dormancy-heavy,2012-08-01,2760000,base-stale,1,1786586.490041,1790681.641617,4095.151576,0.002287,0.899787,0.10411,0.0,465,1789948.644296,732.997321,0.821009,0.999591,0.0134
151,dormancy-heavy,2012-08-01,5480000,base-stale,1,3361558.038453,3371490.452396,9932.413943,0.002946,0.901111,0.100346,0.0,889,3367706.686424,3783.765972,0.619049,0.998878,0.0134
151,dormancy-heavy,2012-08-01,7550000,base-stale,1,4530124.845269,4546254.048299,16129.20303,0.003548,0.914333,0.07948,0.0,1207,4531073.1774,15180.870899,0.058796,0.996661,0.0134
151,dormancy-heavy,2012-08-01,2760000,base-stale,3,1786896.480185,1790681.641617,3785.161432,0.002114,0.884861,0.120548,0.0,465,1789937.018281,744.623336,0.803278,0.999584,0.0147
151,dormancy-heavy,2012-08-01,2760000,stronger-but-stale,3,1793535.937804,1790681.641617,-2854.296187,-0.001594,0.763326,0.238356,0.0,461,,,,,
151,dormancy-heavy,2012-08-01,2760000,weaker-but-fresh,0,1757313.253771,1790681.641617,33368.387846,0.018634,0.539446,0.509589,0.0,412,,,,,
151,dormancy-heavy,2012-08-01,5480000,base-stale,3,3360234.769944,3371490.452396,11255.682452,0.003338,0.888889,0.110727,0.0,889,3365657.988169,5832.464227,0.48182,0.99827,0.0147
151,dormancy-heavy,2012-08-01,5480000,stronger-but-stale,3,3360630.346536,3371490.452396,10860.10586,0.003221,0.803333,0.17474,0.0,899,,,,,
151,dormancy-heavy,2012-08-01,5480000,weaker-but-fresh,0,3328878.902503,3371490.452396,42611.549893,0.012639,0.623333,0.415225,0.0,825,,,,,
151,dormancy-heavy,2012-08-01,7550000,base-stale,3,4529830.527816,4546254.048299,16423.520483,0.003613,0.906096,0.092486,0.0,1208,4534635.651945,11618.396354,0.292576,0.997444,0.0147
151,dormancy-heavy,2012-08-01,7550000,stronger-but-stale,3,4531796.232021,4546254.048299,14457.816278,0.00318,0.826194,0.157514,0.0,1207,,,,,
151,dormancy-heavy,2012-08-01,7550000,weaker-but-fresh,0,4496024.012037,4546254.048299,50230.036262,0.011049,0.687809,0.319364,0.0,1135,,,,,
151,dormancy-heavy,2012-08-01,2760000,base-stale,7,1782511.462871,1790681.641617,8170.178746,0.004563,0.859275,0.142466,0.0,465,1785091.383676,5590.257941,0.315773,0.996878,0.018
151,dormancy-heavy,2012-08-01,5480000,base-stale,7,3357729.50826,3371490.452396,13760.944136,0.004082,0.865556,0.136678,0.0,887,3361737.041833,9753.410563,0.291225,0.997107,0.018
151,dormancy-heavy,2012-08-01,7550000,base-stale,7,4530008.477398,4546254.048299,16245.570901,0.003573,0.884679,0.114162,0.0,1209,4530691.89064,15562.157659,0.042068,0.996577,0.018
151,dormancy-heavy,2012-08-01,2760000,full-refresh,0,1790681.641617,1790681.641617,0.0,0.0,1.0,0.0,0.0,469,1790681.641617,0.0,1.0,1.0,1.0
151,dormancy-heavy,2012-08-01,5480000,full-refresh,0,3371490.452396,3371490.452396,0.0,0.0,1.0,0.0,0.0,900,3371490.452396,0.0,1.0,1.0,1.0
151,dormancy-heavy,2012-08-01,7550000,full-refresh,0,4546254.048299,4546254.048299,0.0,0.0,1.0,0.0,0.0,1214,4546254.048299,0.0,1.0,1.0,1.0
