seed,scenario_family,decision_date,budget,policy_kind,latency_days,policy_value,fresh_policy_value,stale_regret,relative_loss,target_overlap,missed_at_risk,window_miss_rate,selected_customers,partial_reopt_policy_value,partial_reopt_stale_regret,partial_reopt_relative_loss,partial_reopt_target_overlap,partial_reopt_missed_at_risk,partial_reopt_window_miss_rate,partial_reopt_selected_customers,partial_reopt_regret_recovery_ratio,partial_reopt_full_refresh_value_ratio,partial_reopt_optimization_call_ratio,partial_reopt_target_overlap_recovery,partial_reopt_missed_at_risk_recovery,partial_reopt_window_miss_rate_recovery,random_refresh_policy_value,random_refresh_stale_regret,random_refresh_relative_loss,random_refresh_target_overlap,random_refresh_missed_at_risk,random_refresh_window_miss_rate,random_refresh_selected_customers,random_refresh_full_refresh_value_ratio,random_refresh_optimization_call_ratio,random_refresh_target_overlap_recovery,random_refresh_missed_at_risk_recovery,random_refresh_window_miss_rate_recovery,top_risk_refresh_policy_value,top_risk_refresh_stale_regret,top_risk_refresh_relative_loss,top_risk_refresh_target_overlap,top_risk_refresh_missed_at_risk,top_risk_refresh_window_miss_rate,top_risk_refresh_selected_customers,top_risk_refresh_full_refresh_value_ratio,top_risk_refresh_optimization_call_ratio,top_risk_refresh_target_overlap_recovery,top_risk_refresh_missed_at_risk_recovery,top_risk_refresh_window_miss_rate_recovery,top_value_refresh_policy_value,top_value_refresh_stale_regret,top_value_refresh_relative_loss,top_value_refresh_target_overlap,top_value_refresh_missed_at_risk,top_value_refresh_window_miss_rate,top_value_refresh_selected_customers,top_value_refresh_full_refresh_value_ratio,top_value_refresh_optimization_call_ratio,top_value_refresh_target_overlap_recovery,top_value_refresh_missed_at_risk_recovery,top_value_refresh_window_miss_rate_recovery
151,complaint-heavy,2025-05-07,5480000,full-refresh,0,105569896.478527,105569896.478527,0.0,0.0,1.0,0.0,0.0,530,105569896.478527,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0
151,complaint-heavy,2025-05-07,7550000,full-refresh,0,131682671.480225,131682671.480225,0.0,0.0,1.0,0.0,0.0,740,131682671.480225,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0
151,promotion-heavy,2025-05-07,2760000,base-stale,0,80050138.313215,80050138.313215,0.0,0.0,1.0,0.0,0.0,291,80050138.313215,0.0,0.0,1.0,0.0,0.0,291.0,0.0,1.0,0.019656,0.0,0.0,0.0,80050138.313215,0.0,0.0,1.0,0.0,0.0,291.0,1.0,0.019656,0.0,0.0,0.0,80050138.313215,0.0,0.0,1.0,0.0,0.0,291.0,1.0,0.019656,0.0,0.0,0.0,80050138.313215,0.0,0.0,1.0,0.0,0.0,291.0,1.0,0.019656,0.0,0.0,0.0
151,promotion-heavy,2025-05-07,5480000,base-stale,0,130814526.177279,130814526.177279,0.0,0.0,1.0,0.0,0.0,530,130814526.177279,0.0,0.0,1.0,0.0,0.0,530.0,0.0,1.0,0.019656,0.0,0.0,0.0,130814526.177279,0.0,0.0,1.0,0.0,0.0,530.0,1.0,0.019656,0.0,0.0,0.0,130814526.177279,0.0,0.0,1.0,0.0,0.0,530.0,1.0,0.019656,0.0,0.0,0.0,130814526.177279,0.0,0.0,1.0,0.0,0.0,530.0,1.0,0.019656,0.0,0.0,0.0
151,promotion-heavy,2025-05-07,7550000,base-stale,0,165997611.459658,165997611.459658,0.0,0.0,1.0,0.0,0.0,702,165997611.459658,0.0,0.0,1.0,0.0,0.0,702.0,0.0,1.0,0.019656,0.0,0.0,0.0,165997611.459658,0.0,0.0,1.0,0.0,0.0,702.0,1.0,0.019656,0.0,0.0,0.0,165997611.459658,0.0,0.0,1.0,0.0,0.0,702.0,1.0,0.019656,0.0,0.0,0.0,165997611.459658,0.0,0.0,1.0,0.0,0.0,702.0,1.0,0.019656,0.0,0.0,0.0
151,promotion-heavy,2025-05-07,2760000,base-stale,1,81472757.99155,80050138.313215,-1422619.678335,-0.017772,0.900344,0.122727,0.0,271,80906289.283087,-856150.969872,-0.010695,0.924399,0.090909,0.0,277.0,-0.398187,1.010695,0.064356,0.24138,0.259258,0.0,81471645.795538,-1421507.482323,-0.017758,0.90378,0.122727,0.0,271.0,1.017758,0.064356,0.034479,0.0,0.0,80062490.36218,-12352.048965,-0.000154,0.965636,0.036364,0.0,284.0,1.000154,0.064356,0.655174,0.7037,0.0,81184074.428802,-1133936.115587,-0.014165,0.924399,0.1,0.0,277.0,1.014165,0.064356,0.24138,0.185183,0.0
151,promotion-heavy,2025-05-07,5480000,base-stale,1,132488331.361555,130814526.177279,-1673805.184276,-0.012795,0.860377,0.184,0.0,492,130259151.349398,555374.827881,0.004246,0.909434,0.101333,0.0,515.0,-1.331804,0.995754,0.064356,0.351353,0.449277,0.0,132498683.981284,-1684157.804005,-0.012874,0.860377,0.184,0.0,492.0,1.012874,0.064356,0.0,0.0,0.0,133596470.423118,-2781944.245839,-0.021266,0.881132,0.154667,0.0,491.0,1.021266,0.064356,0.14865,0.159418,0.0,133273167.103941,-2458640.926662,-0.018795,0.875472,0.176,0.0,499.0,1.018795,0.064356,0.108113,0.043478,0.0
151,promotion-heavy,2025-05-07,7550000,base-stale,1,168924670.060544,165997611.459658,-2927058.600886,-0.017633,0.890313,0.155702,0.0,698,166390767.282888,-393155.82323,-0.002368,0.950142,0.057018,0.0,729.0,-0.865682,1.002368,0.064356,0.545452,0.6338,0.0,168267085.727637,-2269474.267979,-0.013672,0.89886,0.140351,0.0,698.0,1.013672,0.064356,0.077922,0.098592,0.0,169981068.465676,-3983457.006018,-0.023997,0.897436,0.149123,0.0,683.0,1.023997,0.064356,0.064939,0.042254,0.0,167998022.379147,-2000410.919489,-0.012051,0.894587,0.162281,0.0,684.0,1.012051,0.064356,0.038965,-0.042254,0.0
151,promotion-heavy,2025-05-07,2760000,base-stale,3,81423457.967743,80050138.313215,-1373319.654528,-0.017156,0.900344,0.118182,0.0,278,80968853.608488,-918715.295273,-0.011477,0.927835,0.081818,0.0,284.0,-0.331026,1.011477,0.065958,0.275859,0.307695,0.0,81498004.789713,-1447866.476498,-0.018087,0.907216,0.113636,0.0,278.0,1.018087,0.065958,0.068957,0.038466,0.0,80654060.131363,-603921.818148,-0.007544,0.958763,0.040909,0.0,284.0,1.007544,0.065958,0.586207,0.653847,0.0,80390730.035201,-340591.721986,-0.004255,0.931271,0.090909,0.0,284.0,1.004255,0.065958,0.310338,0.230771,0.0
151,promotion-heavy,2025-05-07,2760000,stronger-but-stale,3,82356033.711874,80050138.313215,-2305895.398659,-0.028806,0.859107,0.172727,0.028674,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,promotion-heavy,2025-05-07,2760000,weaker-but-fresh,0,32223483.316491,80050138.313215,47826654.996724,0.597459,0.793814,0.036364,0.0,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,promotion-heavy,2025-05-07,5480000,base-stale,3,133291726.643042,130814526.177279,-2477200.465763,-0.018937,0.869811,0.173333,0.0,498,131020075.896308,-205549.719029,-0.001571,0.928302,0.088,0.0,520.0,-0.917023,1.001571,0.065958,0.449278,0.492307,0.0,133249727.878081,-2435201.700802,-0.018616,0.875472,0.168,0.0,498.0,1.018616,0.065958,0.043483,0.030767,0.0,134112107.174077,-3297580.996798,-0.025208,0.888679,0.146667,0.0,499.0,1.025208,0.065958,0.144928,0.153843,0.0,132501260.021381,-1686733.844102,-0.012894,0.879245,0.170667,0.0,499.0,1.012894,0.065958,0.072464,0.015381,0.0
151,promotion-heavy,2025-05-07,5480000,stronger-but-stale,3,138672101.685899,130814526.177279,-7857575.50862,-0.060067,0.8,0.274667,0.016736,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,promotion-heavy,2025-05-07,5480000,weaker-but-fresh,0,77152458.186478,130814526.177279,53662067.990801,0.410215,0.807547,0.010667,0.0,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,promotion-heavy,2025-05-07,7550000,base-stale,3,169542957.004617,165997611.459658,-3545345.544959,-0.021358,0.890313,0.162281,0.0,697,166297778.70052,-300167.240862,-0.001808,0.954416,0.050439,0.0,729.0,-0.915335,1.001808,0.065958,0.584417,0.689187,0.0,169640118.359404,-3642506.899746,-0.021943,0.903134,0.144737,0.0,704.0,1.021943,0.065958,0.116887,0.108109,0.0,170624695.293825,-4627083.834167,-0.027874,0.896011,0.155702,0.0,684.0,1.027874,0.065958,0.051948,0.040541,0.0,168406837.131432,-2409225.671774,-0.014514,0.89886,0.155702,0.0,691.0,1.014514,0.065958,0.077922,0.040541,0.0
151,promotion-heavy,2025-05-07,7550000,stronger-but-stale,3,175231409.429627,165997611.459658,-9233797.969969,-0.055626,0.824786,0.263158,0.01214,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,promotion-heavy,2025-05-07,7550000,weaker-but-fresh,0,103373333.340548,165997611.459658,62624278.11911,0.37726,0.770655,0.006579,0.0,1318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,promotion-heavy,2025-05-07,2760000,base-stale,7,80421831.867845,80050138.313215,-371693.55463,-0.004643,0.914089,0.1,0.007042,284,80565231.244425,-515092.93121,-0.006435,0.924399,0.086364,0.007042,284.0,0.3858,1.006435,0.067123,0.120008,0.13636,0.0,81134429.155194,-1084290.841979,-0.013545,0.90378,0.118182,0.00722,277.0,1.013545,0.067123,-0.119996,-0.18182,-0.025277,79709542.366067,340595.947148,0.004255,0.965636,0.031818,0.007018,285.0,0.995745,0.067123,0.600005,0.68182,0.003408,80213569.461206,-163431.147991,-0.002042,0.927835,0.095455,0.007042,284.0,1.002042,0.067123,0.160003,0.04545,0.0
151,promotion-heavy,2025-05-07,5480000,base-stale,7,132080580.526136,130814526.177279,-1266054.348857,-0.009678,0.873585,0.162667,0.00396,505,130671825.748682,142700.428597,0.001091,0.933962,0.074667,0.003788,528.0,-1.112713,0.998909,0.067123,0.477609,0.540982,0.043434,132376803.605682,-1562277.428403,-0.011943,0.883019,0.149333,0.003906,512.0,1.011943,0.067123,0.074627,0.081971,0.013636,133405249.339876,-2590723.162597,-0.019805,0.886792,0.146667,0.004016,498.0,1.019805,0.067123,0.104473,0.09836,-0.014141,132212134.254119,-1397608.07684,-0.010684,0.886792,0.16,0.003953,506.0,1.010684,0.067123,0.104473,0.016395,0.001768
151,promotion-heavy,2025-05-07,7550000,base-stale,7,168920392.062671,165997611.459658,-2922780.603013,-0.017607,0.874644,0.179825,0.002886,693,165484334.709151,513276.750507,0.003092,0.941595,0.065789,0.002786,718.0,-1.175612,0.996908,0.067123,0.534087,0.63415,0.03465,168134436.025434,-2136824.565776,-0.012873,0.884615,0.164474,0.002882,694.0,1.012873,0.067123,0.079541,0.085366,0.001386,169665073.498043,-3667462.038385,-0.022093,0.884615,0.166667,0.002941,680.0,1.022093,0.067123,0.079541,0.073171,-0.019058,168678542.09614,-2680930.636482,-0.01615,0.888889,0.171053,0.00289,692.0,1.01615,0.067123,0.113636,0.048781,-0.001386
151,promotion-heavy,2025-05-07,2760000,full-refresh,0,80050138.313215,80050138.313215,0.0,0.0,1.0,0.0,0.0,291,80050138.313215,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0
151,promotion-heavy,2025-05-07,5480000,full-refresh,0,130814526.177279,130814526.177279,0.0,0.0,1.0,0.0,0.0,530,130814526.177279,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0
151,promotion-heavy,2025-05-07,7550000,full-refresh,0,165997611.459658,165997611.459658,0.0,0.0,1.0,0.0,0.0,702,165997611.459658,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0
151,dormancy-heavy,2025-05-07,2760000,base-stale,0,70035970.981102,70035970.981102,0.0,0.0,1.0,0.0,0.0,282,70035970.981102,0.0,0.0,1.0,0.0,0.0,282.0,0.0,1.0,0.019365,0.0,0.0,0.0,70035970.981102,0.0,0.0,1.0,0.0,0.0,282.0,1.0,0.019365,0.0,0.0,0.0,70035970.981102,0.0,0.0,1.0,0.0,0.0,282.0,1.0,0.019365,0.0,0.0,0.0,70035970.981102,0.0,0.0,1.0,0.0,0.0,282.0,1.0,0.019365,0.0,0.0,0.0
151,dormancy-heavy,2025-05-07,5480000,base-stale,0,117564509.93874,117564509.93874,0.0,0.0,1.0,0.0,0.0,517,117564509.93874,0.0,0.0,1.0,0.0,0.0,517.0,0.0,1.0,0.019365,0.0,0.0,0.0,117564509.93874,0.0,0.0,1.0,0.0,0.0,517.0,1.0,0.019365,0.0,0.0,0.0,117564509.93874,0.0,0.0,1.0,0.0,0.0,517.0,1.0,0.019365,0.0,0.0,0.0,117564509.93874,0.0,0.0,1.0,0.0,0.0,517.0,1.0,0.019365,0.0,0.0,0.0
151,dormancy-heavy,2025-05-07,7550000,base-stale,0,145648160.779289,145648160.779289,0.0,0.0,1.0,0.0,0.0,741,145648160.779289,0.0,0.0,1.0,0.0,0.0,741.0,0.0,1.0,0.019365,0.0,0.0,0.0,145648160.779289,0.0,0.0,1.0,0.0,0.0,741.0,1.0,0.019365,0.0,0.0,0.0,145648160.779289,0.0,0.0,1.0,0.0,0.0,741.0,1.0,0.019365,0.0,0.0,0.0,145648160.779289,0.0,0.0,1.0,0.0,0.0,741.0,1.0,0.019365,0.0,0.0,0.0
151,dormancy-heavy,2025-05-07,2760000,base-stale,1,71118338.749322,70035970.981102,-1082367.76822,-0.015454,0.897163,0.137441,0.0,267,70193723.08682,-157752.105718,-0.002252,0.946809,0.07109,0.0,280.0,-0.854253,1.002252,0.058096,0.482764,0.48276,0.0,70628472.891921,-592501.910819,-0.00846,0.904255,0.127962,0.0,267.0,1.00846,0.058096,0.068964,0.068968,0.0,71191275.911953,-1155304.930851,-0.016496,0.907801,0.123223,0.0,261.0,1.016496,0.058096,0.103445,0.103448,0.0,71480731.289401,-1444760.308299,-0.020629,0.907801,0.123223,0.0,274.0,1.020629,0.058096,0.103445,0.103448,0.0
151,dormancy-heavy,2025-05-07,5480000,base-stale,1,118341666.857851,117564509.93874,-777156.919111,-0.00661,0.882012,0.171429,0.0,506,115791590.649342,1772919.289398,0.01508,0.947776,0.062857,0.0,530.0,-3.281289,0.98492,0.058096,0.557379,0.633335,0.0,118311851.915737,-747341.976997,-0.006357,0.891683,0.157143,0.0,514.0,1.006357,0.058096,0.081966,0.083335,0.0,119321232.966232,-1756723.027492,-0.014943,0.893617,0.157143,0.0,500.0,1.014943,0.058096,0.098357,0.083335,0.0,118198721.565031,-634211.626291,-0.005395,0.878143,0.18,0.0,499.0,1.005395,0.058096,-0.032791,-0.049997,0.0
151,dormancy-heavy,2025-05-07,7550000,base-stale,1,146557997.212696,145648160.779289,-909836.433407,-0.006247,0.869096,0.201258,0.0,730,144053840.694494,1594320.084795,0.010946,0.925776,0.100629,0.0,756.0,-2.752315,0.989054,0.058096,0.432989,0.5,0.0,146235310.192693,-587149.413404,-0.004031,0.875843,0.190776,0.0,729.0,1.004031,0.058096,0.051542,0.052082,0.0,147151648.913957,-1503488.134668,-0.010323,0.871795,0.197065,0.0,719.0,1.010323,0.058096,0.020618,0.020834,0.0,146590022.076293,-941861.297004,-0.006467,0.859649,0.218029,0.0,717.0,1.006467,0.058096,-0.072167,-0.083331,0.0
151,dormancy-heavy,2025-05-07,2760000,base-stale,3,71720907.210373,70035970.981102,-1684936.229271,-0.024058,0.875887,0.165877,0.003831,261,70923061.136951,-887090.155849,-0.012666,0.925532,0.094787,0.00365,274.0,-0.473517,1.012666,0.060425,0.399998,0.428571,0.047246,71269127.769238,-1233156.788136,-0.017607,0.900709,0.132701,0.003731,268.0,1.017607,0.060425,0.199995,0.200004,0.026103,71421614.273571,-1385643.292469,-0.019785,0.904255,0.123223,0.003817,262.0,1.019785,0.060425,0.228566,0.257142,0.003654,71606021.445161,-1570050.464059,-0.022418,0.897163,0.137441,0.003731,268.0,1.022418,0.060425,0.171424,0.171428,0.026103
151,dormancy-heavy,2025-05-07,2760000,stronger-but-stale,3,74988805.360102,70035970.981102,-4952834.379,-0.070718,0.765957,0.312796,0.08642,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,dormancy-heavy,2025-05-07,2760000,weaker-but-fresh,0,29511470.121285,70035970.981102,40524500.859817,0.578624,0.804965,0.018957,0.0,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,dormancy-heavy,2025-05-07,5480000,base-stale,3,119069816.858013,117564509.93874,-1505306.919273,-0.012804,0.874275,0.182857,0.001984,504,116757795.476708,806714.462032,0.006862,0.947776,0.068571,0.00189,529.0,-1.535914,0.993138,0.060425,0.584617,0.625002,0.047379,118896413.789312,-1331903.850572,-0.011329,0.882012,0.171429,0.001984,504.0,1.011329,0.060425,0.061539,0.062497,0.0,119809932.993289,-2245423.054549,-0.019099,0.88588,0.165714,0.002012,497.0,1.019099,0.060425,0.092305,0.093751,-0.014113,117889188.960305,-324679.021565,-0.002762,0.870406,0.191429,0.002041,490.0,1.002762,0.060425,-0.030774,-0.046878,-0.02873
151,dormancy-heavy,2025-05-07,5480000,stronger-but-stale,3,124317746.656423,117564509.93874,-6753236.717683,-0.057443,0.802708,0.288571,0.043841,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,dormancy-heavy,2025-05-07,5480000,weaker-but-fresh,0,68261370.946228,117564509.93874,49303138.992512,0.419371,0.783366,0.011429,0.0,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,dormancy-heavy,2025-05-07,7550000,base-stale,3,146766975.066774,145648160.779289,-1118814.287485,-0.007682,0.847503,0.230608,0.001406,711,144611485.23994,1036675.539349,0.007118,0.925776,0.102725,0.001325,755.0,-1.926584,0.992882,0.060425,0.513276,0.554547,0.05761,146745328.659572,-1097167.880283,-0.007533,0.860999,0.209644,0.001403,713.0,1.007533,0.060425,0.0885,0.090908,0.002134,147455238.912492,-1807078.133203,-0.012407,0.859649,0.213836,0.001418,705.0,1.012407,0.060425,0.079647,0.072729,-0.008535,146451937.207673,-803776.428384,-0.005519,0.859649,0.218029,0.001395,717.0,1.005519,0.060425,0.079647,0.054547,0.007824
151,dormancy-heavy,2025-05-07,7550000,stronger-but-stale,3,152457449.848867,145648160.779289,-6809289.069578,-0.046752,0.796221,0.314465,0.030129,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,dormancy-heavy,2025-05-07,7550000,weaker-but-fresh,0,91291927.826672,145648160.779289,54356232.952617,0.373202,0.762483,0.006289,0.0,1296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,dormancy-heavy,2025-05-07,2760000,base-stale,7,71214240.135736,70035970.981102,-1178269.154634,-0.016824,0.890071,0.146919,0.018727,267,70729994.543843,-694023.562741,-0.00991,0.921986,0.099526,0.018248,274.0,-0.41098,1.00991,0.06523,0.290324,0.322579,0.025578,71332324.312574,-1296353.331472,-0.01851,0.897163,0.137441,0.018727,267.0,1.01851,0.06523,0.064514,0.064512,0.0,71287316.591207,-1251345.610105,-0.017867,0.914894,0.113744,0.019084,262.0,1.017867,0.06523,0.225809,0.225805,-0.019063,70943238.251592,-907267.27049,-0.012954,0.890071,0.146919,0.018727,267.0,1.012954,0.06523,0.0,0.0,0.0
151,dormancy-heavy,2025-05-07,5480000,base-stale,7,118668779.657576,117564509.93874,-1104269.718836,-0.009393,0.860735,0.2,0.01006,497,116386620.814485,1177889.124255,0.010019,0.945841,0.065714,0.009434,530.0,-2.066668,0.989981,0.06523,0.611108,0.67143,0.062227,118872353.867788,-1307843.929048,-0.011124,0.864603,0.194286,0.01006,497.0,1.011124,0.06523,0.027774,0.02857,0.0,119759643.209566,-2195133.270826,-0.018672,0.878143,0.177143,0.010163,492.0,1.018672,0.06523,0.124999,0.114285,-0.010239,117583780.683911,-19270.745171,-0.000164,0.874275,0.185714,0.01006,497.0,1.000164,0.06523,0.097225,0.07143,0.0
151,dormancy-heavy,2025-05-07,7550000,base-stale,7,146952678.453146,145648160.779289,-1304517.673857,-0.008957,0.842105,0.236897,0.006974,717,144255966.652599,1392194.12669,0.009559,0.928475,0.090147,0.006562,762.0,-2.06721,0.990441,0.06523,0.547009,0.619468,0.059077,146680893.823448,-1032733.044159,-0.007091,0.851552,0.220126,0.006954,719.0,1.007091,0.06523,0.059831,0.070794,0.002868,147299858.509114,-1651697.729825,-0.01134,0.851552,0.222222,0.007082,706.0,1.01134,0.06523,0.059831,0.061947,-0.015486,146629761.352055,-981600.572766,-0.00674,0.855601,0.224319,0.006916,723.0,1.00674,0.06523,0.085475,0.053095,0.008317
151,dormancy-heavy,2025-05-07,2760000,full-refresh,0,70035970.981102,70035970.981102,0.0,0.0,1.0,0.0,0.0,282,70035970.981102,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0
151,dormancy-heavy,2025-05-07,5480000,full-refresh,0,117564509.93874,117564509.93874,0.0,0.0,1.0,0.0,0.0,517,117564509.93874,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0
151,dormancy-heavy,2025-05-07,7550000,full-refresh,0,145648160.779289,145648160.779289,0.0,0.0,1.0,0.0,0.0,741,145648160.779289,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0
151,seasonal-shift,2025-05-07,2760000,base-stale,0,71274643.502087,71274643.502087,0.0,0.0,1.0,0.0,0.0,275,71274643.502087,0.0,0.0,1.0,0.0,0.0,275.0,0.0,1.0,0.01922,0.0,0.0,0.0,71274643.502087,0.0,0.0,1.0,0.0,0.0,275.0,1.0,0.01922,0.0,0.0,0.0,71274643.502087,0.0,0.0,1.0,0.0,0.0,275.0,1.0,0.01922,0.0,0.0,0.0,71274643.502087,0.0,0.0,1.0,0.0,0.0,275.0,1.0,0.01922,0.0,0.0,0.0
151,seasonal-shift,2025-05-07,5480000,base-stale,0,121982615.689916,121982615.689916,0.0,0.0,1.0,0.0,0.0,515,121982615.689916,0.0,0.0,1.0,0.0,0.0,515.0,0.0,1.0,0.01922,0.0,0.0,0.0,121982615.689916,0.0,0.0,1.0,0.0,0.0,515.0,1.0,0.01922,0.0,0.0,0.0,121982615.689916,0.0,0.0,1.0,0.0,0.0,515.0,1.0,0.01922,0.0,0.0,0.0,121982615.689916,0.0,0.0,1.0,0.0,0.0,515.0,1.0,0.01922,0.0,0.0,0.0
151,seasonal-shift,2025-05-07,7550000,base-stale,0,152804456.682258,152804456.682258,0.0,0.0,1.0,0.0,0.0,712,152804456.682258,0.0,0.0,1.0,0.0,0.0,712.0,0.0,1.0,0.01922,0.0,0.0,0.0,152804456.682258,0.0,0.0,1.0,0.0,0.0,712.0,1.0,0.01922,0.0,0.0,0.0,152804456.682258,0.0,0.0,1.0,0.0,0.0,712.0,1.0,0.01922,0.0,0.0,0.0,152804456.682258,0.0,0.0,1.0,0.0,0.0,712.0,1.0,0.01922,0.0,0.0,0.0
151,seasonal-shift,2025-05-07,2760000,base-stale,1,73213240.868177,71274643.502087,-1938597.36609,-0.027199,0.890909,0.141463,0.0,257,72213524.2198,-938880.717713,-0.013173,0.938182,0.078049,0.0,271.0,-0.515691,1.013173,0.063046,0.433335,0.448273,0.0,73319052.957367,-2044409.45528,-0.028684,0.898182,0.131707,0.0,257.0,1.028684,0.063046,0.066669,0.068965,0.0,71970134.588033,-695491.085946,-0.009758,0.956364,0.053659,0.0,271.0,1.009758,0.063046,0.600004,0.620685,0.0,72878066.47538,-1603422.973293,-0.022496,0.912727,0.117073,0.0,265.0,1.022496,0.063046,0.199998,0.172413,0.0
151,seasonal-shift,2025-05-07,5480000,base-stale,1,122744474.973615,121982615.689916,-761859.283699,-0.006246,0.867961,0.176812,0.0,490,120708845.814596,1273769.87532,0.010442,0.916505,0.092754,0.0,507.0,-2.671923,0.989558,0.063046,0.367649,0.475409,0.0,122562180.145551,-579564.455635,-0.004751,0.873786,0.168116,0.0,491.0,1.004751,0.063046,0.044116,0.049182,0.0,123387432.967382,-1404817.277466,-0.011517,0.881553,0.156522,0.0,483.0,1.011517,0.063046,0.102939,0.114755,0.0,124043598.388548,-2060982.698632,-0.016896,0.881553,0.176812,0.0,496.0,1.016896,0.063046,0.102939,0.0,0.0
151,seasonal-shift,2025-05-07,7550000,base-stale,1,155085939.798796,152804456.682258,-2281483.116538,-0.014931,0.866573,0.200903,0.0,696,152812422.834096,-7966.151838,-5.2e-05,0.933989,0.085779,0.0,731.0,-0.996508,1.000052,0.063046,0.505265,0.573033,0.0,154547179.581717,-1742722.899459,-0.011405,0.879213,0.17833,0.0,703.0,1.011405,0.063046,0.094733,0.112358,0.0,155753053.968784,-2948597.286526,-0.019297,0.877809,0.185102,0.0,689.0,1.019297,0.063046,0.084211,0.07865,0.0,155392699.256039,-2588242.573781,-0.016938,0.884831,0.185102,0.0,703.0,1.016938,0.063046,0.136839,0.07865,0.0
151,seasonal-shift,2025-05-07,2760000,base-stale,3,73824762.944866,71274643.502087,-2550119.442779,-0.035779,0.88,0.156098,0.0,258,73446162.684078,-2171519.181991,-0.030467,0.905455,0.117073,0.0,265.0,-0.148464,1.030467,0.064939,0.212125,0.250003,0.0,73953427.779812,-2678784.277725,-0.037584,0.88,0.156098,0.0,258.0,1.037584,0.064939,0.0,0.0,0.0,73153564.91352,-1878921.411433,-0.026362,0.941818,0.068293,0.0,265.0,1.026362,0.064939,0.51515,0.562499,0.0,72849805.835954,-1575162.333867,-0.0221,0.909091,0.121951,0.0,264.0,1.0221,0.064939,0.242425,0.218754,0.0
